"rt","response","trial_type","trial_index","time_elapsed","internal_node_id","subject_ID","stimulus","phase","set_duration","target_interval","reproduced_interval","reproduction_error"
"null","null","html-keyboard-response","64","93883","0.0-64.0","","<div class=""circle set""></div>","set_on_2","","","",""
"291"," ","html-keyboard-response","65","94175","0.0-65.0","","","go","1500","200","291","91"
"null","null","html-keyboard-response","66","94676","0.0-66.0","","<div class=""circle""></div>","feedback_circle","","","",""
"null","null","html-keyboard-response","67","95678","0.0-67.0","","<p style=""font-size: 48px;"">+</p>","iti","","","",""
"null","null","html-keyboard-response","68","96181","0.0-68.0","","<div class=""circle ready""></div>","ready","","","",""
"null","null","html-keyboard-response","69","96714","0.0-69.0","","","isi","","","",""
"null","null","html-keyboard-response","70","97216","0.0-70.0","","<div class=""circle set""></div>","set_on_1","","","",""
"null","null","html-keyboard-response","71","98719","0.0-71.0","","","set_gap","1500","","",""
"null","null","html-keyboard-response","72","99221","0.0-72.0","","<div class=""circle set""></div>","set_on_2","","","",""
"603"," ","html-keyboard-response","73","99824","0.0-73.0","","","go","1500","530","603","73"
"null","null","html-keyboard-response","74","100325","0.0-74.0","","<div class=""circle""></div>","feedback_circle","","","",""
"null","null","html-keyboard-response","75","101327","0.0-75.0","","<p style=""font-size: 48px;"">+</p>","iti","","","",""
"null","null","html-keyboard-response","76","101829","0.0-76.0","","<div class=""circle ready""></div>","ready","","","",""
"null","null","html-keyboard-response","77","102681","0.0-77.0","","","isi","","","",""
"null","null","html-keyboard-response","78","103184","0.0-78.0","","<div class=""circle set""></div>","set_on_1","","","",""
"null","null","html-keyboard-response","79","104686","0.0-79.0","","","set_gap","1500","","",""
"null","null","html-keyboard-response","80","105189","0.0-80.0","","<div class=""circle set""></div>","set_on_2","","","",""
"438"," ","html-keyboard-response","81","105628","0.0-81.0","","","go","1500","850","438","-412"
"null","null","html-keyboard-response","82","106129","0.0-82.0","","<div class=""circle""></div>","feedback_circle","","","",""
"null","null","html-keyboard-response","83","107132","0.0-83.0","","<p style=""font-size: 48px;"">+</p>","iti","","","",""
"null","null","html-keyboard-response","84","107634","0.0-84.0","","<div class=""circle ready""></div>","ready","","","",""
"null","null","html-keyboard-response","85","108167","0.0-85.0","","","isi","","","",""
"null","null","html-keyboard-response","86","108669","0.0-86.0","","<div class=""circle set""></div>","set_on_1","","","",""
"null","null","html-keyboard-response","87","109672","0.0-87.0","","","set_gap","1000","","",""
"null","null","html-keyboard-response","88","110174","0.0-88.0","","<div class=""circle set""></div>","set_on_2","","","",""
"461"," ","html-keyboard-response","89","110636","0.0-89.0","","","go","1000","530","461","-69"
"null","null","html-keyboard-response","90","111138","0.0-90.0","","<div class=""circle""></div>","feedback_circle","","","",""
"null","null","html-keyboard-response","91","112140","0.0-91.0","","<p style=""font-size: 48px;"">+</p>","iti","","","",""
"null","null","html-keyboard-response","92","112643","0.0-92.0","","<div class=""circle ready""></div>","ready","","","",""
"null","null","html-keyboard-response","93","112845","0.0-93.0","","","isi","","","",""
"null","null","html-keyboard-response","94","113347","0.0-94.0","","<div class=""circle set""></div>","set_on_1","","","",""
"null","null","html-keyboard-response","95","114850","0.0-95.0","","","set_gap","1500","","",""
"null","null","html-keyboard-response","96","115353","0.0-96.0","","<div class=""circle set""></div>","set_on_2","","","",""
"67"," ","html-keyboard-response","97","115421","0.0-97.0","","","go","1500","200","67","-133"
"null","null","html-keyboard-response","98","115922","0.0-98.0","","<div class=""circle""></div>","feedback_circle","","","",""
"null","null","html-keyboard-response","99","116925","0.0-99.0","","<p style=""font-size: 48px;"">+</p>","iti","","","",""
"null","null","html-keyboard-response","100","117427","0.0-100.0","","<div class=""circle ready""></div>","ready","","","",""
"null","null","html-keyboard-response","101","118610","0.0-101.0","","","isi","","","",""
"null","null","html-keyboard-response","102","119113","0.0-102.0","","<div class=""circle set""></div>","set_on_1","","","",""
"null","null","html-keyboard-response","103","119615","0.0-103.0","","","set_gap","500","","",""
"null","null","html-keyboard-response","104","120118","0.0-104.0","","<div class=""circle set""></div>","set_on_2","","","",""
"840"," ","html-keyboard-response","105","120958","0.0-105.0","","","go","500","1180","840","-340"
"null","null","html-keyboard-response","106","121459","0.0-106.0","","<div class=""circle""></div>","feedback_circle","","","",""
"null","null","html-keyboard-response","107","122462","0.0-107.0","","<p style=""font-size: 48px;"">+</p>","iti","","","",""
"null","null","html-keyboard-response","108","122963","0.0-108.0","","<div class=""circle ready""></div>","ready","","","",""
"null","null","html-keyboard-response","109","123166","0.0-109.0","","","isi","","","",""
"null","null","html-keyboard-response","110","123668","0.0-110.0","","<div class=""circle set""></div>","set_on_1","","","",""
"null","null","html-keyboard-response","111","125171","0.0-111.0","","","set_gap","1500","","",""
"null","null","html-keyboard-response","112","125673","0.0-112.0","","<div class=""circle set""></div>","set_on_2","","","",""
"294"," ","html-keyboard-response","113","125968","0.0-113.0","","","go","1500","200","294","94"
"null","null","html-keyboard-response","114","126470","0.0-114.0","","<div class=""circle""></div>","feedback_circle","","","",""
"null","null","html-keyboard-response","115","127472","0.0-115.0","","<p style=""font-size: 48px;"">+</p>","iti","","","",""
"null","null","html-keyboard-response","116","127974","0.0-116.0","","<div class=""circle ready""></div>","ready","","","",""
"null","null","html-keyboard-response","117","128177","0.0-117.0","","","isi","","","",""
"null","null","html-keyboard-response","118","128679","0.0-118.0","","<div class=""circle set""></div>","set_on_1","","","",""
"null","null","html-keyboard-response","119","130181","0.0-119.0","","","set_gap","1500","","",""
"null","null","html-keyboard-response","120","130684","0.0-120.0","","<div class=""circle set""></div>","set_on_2","","","",""
"241"," ","html-keyboard-response","121","130926","0.0-121.0","","","go","1500","200","241","41"
"null","null","html-keyboard-response","122","131428","0.0-122.0","","<div class=""circle""></div>","feedback_circle","","","",""
"null","null","html-keyboard-response","123","132430","0.0-123.0","","<p style=""font-size: 48px;"">+</p>","iti","","","",""
"null","null","html-keyboard-response","124","132933","0.0-124.0","","<div class=""circle ready""></div>","ready","","","",""
"null","null","html-keyboard-response","125","133786","0.0-125.0","","","isi","","","",""
"null","null","html-keyboard-response","126","134289","0.0-126.0","","<div class=""circle set""></div>","set_on_1","","","",""
"null","null","html-keyboard-response","127","135791","0.0-127.0","","","set_gap","1500","","",""
"null","null","html-keyboard-response","128","136294","0.0-128.0","","<div class=""circle set""></div>","set_on_2","","","",""
"731"," ","html-keyboard-response","129","137025","0.0-129.0","","","go","1500","850","731","-119"
"null","null","html-keyboard-response","130","137526","0.0-130.0","","<div class=""circle""></div>","feedback_circle","","","",""
"null","null","html-keyboard-response","131","138528","0.0-131.0","","<p style=""font-size: 48px;"">+</p>","iti","","","",""
"null","null","html-keyboard-response","132","139031","0.0-132.0","","<div class=""circle ready""></div>","ready","","","",""
"null","null","html-keyboard-response","133","139564","0.0-133.0","","","isi","","","",""
"null","null","html-keyboard-response","134","140066","0.0-134.0","","<div class=""circle set""></div>","set_on_1","","","",""
"null","null","html-keyboard-response","135","140568","0.0-135.0","","","set_gap","500","","",""
"null","null","html-keyboard-response","136","141070","0.0-136.0","","<div class=""circle set""></div>","set_on_2","","","",""
"400"," ","html-keyboard-response","137","141471","0.0-137.0","","","go","500","530","400","-130"
"null","null","html-keyboard-response","138","141973","0.0-138.0","","<div class=""circle""></div>","feedback_circle","","","",""
"null","null","html-keyboard-response","139","142975","0.0-139.0","","<p style=""font-size: 48px;"">+</p>","iti","","","",""
"null","null","html-keyboard-response","140","143477","0.0-140.0","","<div class=""circle ready""></div>","ready","","","",""
"null","null","html-keyboard-response","141","144660","0.0-141.0","","","isi","","","",""
"null","null","html-keyboard-response","142","145162","0.0-142.0","","<div class=""circle set""></div>","set_on_1","","","",""
"null","null","html-keyboard-response","143","146165","0.0-143.0","","","set_gap","1000","","",""
"null","null","html-keyboard-response","144","146668","0.0-144.0","","<div class=""circle set""></div>","set_on_2","","","",""
"822"," ","html-keyboard-response","145","147490","0.0-145.0","","","go","1000","1180","822","-358"
"null","null","html-keyboard-response","146","147992","0.0-146.0","","<div class=""circle""></div>","feedback_circle","","","",""
"null","null","html-keyboard-response","147","148994","0.0-147.0","","<p style=""font-size: 48px;"">+</p>","iti","","","",""
"null","null","html-keyboard-response","148","149497","0.0-148.0","","<div class=""circle ready""></div>","ready","","","",""
"null","null","html-keyboard-response","149","150029","0.0-149.0","","","isi","","","",""
"null","null","html-keyboard-response","150","150532","0.0-150.0","","<div class=""circle set""></div>","set_on_1","","","",""
"null","null","html-keyboard-response","151","152034","0.0-151.0","","","set_gap","1500","","",""
"null","null","html-keyboard-response","152","152537","0.0-152.0","","<div class=""circle set""></div>","set_on_2","","","",""
"666"," ","html-keyboard-response","153","153204","0.0-153.0","","","go","1500","530","666","136"
"null","null","html-keyboard-response","154","153705","0.0-154.0","","<div class=""circle""></div>","feedback_circle","","","",""
"null","null","html-keyboard-response","155","154707","0.0-155.0","","<p style=""font-size: 48px;"">+</p>","iti","","","",""
"null","null","html-keyboard-response","156","155210","0.0-156.0","","<div class=""circle ready""></div>","ready","","","",""
"null","null","html-keyboard-response","157","155412","0.0-157.0","","","isi","","","",""
"null","null","html-keyboard-response","158","155913","0.0-158.0","","<div class=""circle set""></div>","set_on_1","","","",""
"null","null","html-keyboard-response","159","156415","0.0-159.0","","","set_gap","500","","",""
"null","null","html-keyboard-response","160","156918","0.0-160.0","","<div class=""circle set""></div>","set_on_2","","","",""
"243"," ","html-keyboard-response","161","157162","0.0-161.0","","","go","500","200","243","43"
"null","null","html-keyboard-response","162","157663","0.0-162.0","","<div class=""circle""></div>","feedback_circle","","","",""
"null","null","html-keyboard-response","163","158665","0.0-163.0","","<p style=""font-size: 48px;"">+</p>","iti","","","",""
"null","null","html-keyboard-response","164","159167","0.0-164.0","","<div class=""circle ready""></div>","ready","","","",""
"null","null","html-keyboard-response","165","159370","0.0-165.0","","","isi","","","",""
"null","null","html-keyboard-response","166","159872","0.0-166.0","","<div class=""circle set""></div>","set_on_1","","","",""
"null","null","html-keyboard-response","167","161375","0.0-167.0","","","set_gap","1500","","",""
"null","null","html-keyboard-response","168","161877","0.0-168.0","","<div class=""circle set""></div>","set_on_2","","","",""
"560"," ","html-keyboard-response","169","162438","0.0-169.0","","","go","1500","200","560","360"
"null","null","html-keyboard-response","170","162940","0.0-170.0","","<div class=""circle""></div>","feedback_circle","","","",""
"null","null","html-keyboard-response","171","163943","0.0-171.0","","<p style=""font-size: 48px;"">+</p>","iti","","","",""
"null","null","html-keyboard-response","172","164446","0.0-172.0","","<div class=""circle ready""></div>","ready","","","",""
"null","null","html-keyboard-response","173","165299","0.0-173.0","","","isi","","","",""
"null","null","html-keyboard-response","174","165801","0.0-174.0","","<div class=""circle set""></div>","set_on_1","","","",""
"null","null","html-keyboard-response","175","167303","0.0-175.0","","","set_gap","1500","","",""
"null","null","html-keyboard-response","176","167806","0.0-176.0","","<div class=""circle set""></div>","set_on_2","","","",""
"1020"," ","html-keyboard-response","177","168826","0.0-177.0","","","go","1500","850","1020","170"
"null","null","html-keyboard-response","178","169328","0.0-178.0","","<div class=""circle""></div>","feedback_circle","","","",""
"null","null","html-keyboard-response","179","170330","0.0-179.0","","<p style=""font-size: 48px;"">+</p>","iti","","","",""
"null","null","html-keyboard-response","180","170833","0.0-180.0","","<div class=""circle ready""></div>","ready","","","",""
"null","null","html-keyboard-response","181","171365","0.0-181.0","","","isi","","","",""
"null","null","html-keyboard-response","182","171867","0.0-182.0","","<div class=""circle set""></div>","set_on_1","","","",""
"null","null","html-keyboard-response","183","172370","0.0-183.0","","","set_gap","500","","",""
"null","null","html-keyboard-response","184","172872","0.0-184.0","","<div class=""circle set""></div>","set_on_2","","","",""
"580"," ","html-keyboard-response","185","173452","0.0-185.0","","","go","500","530","580","50"
"null","null","html-keyboard-response","186","173954","0.0-186.0","","<div class=""circle""></div>","feedback_circle","","","",""
"null","null","html-keyboard-response","187","174957","0.0-187.0","","<p style=""font-size: 48px;"">+</p>","iti","","","",""
"null","null","html-keyboard-response","188","175459","0.0-188.0","","<div class=""circle ready""></div>","ready","","","",""
"null","null","html-keyboard-response","189","175661","0.0-189.0","","","isi","","","",""
"null","null","html-keyboard-response","190","176164","0.0-190.0","","<div class=""circle set""></div>","set_on_1","","","",""
"null","null","html-keyboard-response","191","177167","0.0-191.0","","","set_gap","1000","","",""
"null","null","html-keyboard-response","192","177669","0.0-192.0","","<div class=""circle set""></div>","set_on_2","","","",""
"275"," ","html-keyboard-response","193","177946","0.0-193.0","","","go","1000","200","275","75"
"null","null","html-keyboard-response","194","178448","0.0-194.0","","<div class=""circle""></div>","feedback_circle","","","",""
"null","null","html-keyboard-response","195","179450","0.0-195.0","","<p style=""font-size: 48px;"">+</p>","iti","","","",""
"null","null","html-keyboard-response","196","179952","0.0-196.0","","<div class=""circle ready""></div>","ready","","","",""
"null","null","html-keyboard-response","197","180485","0.0-197.0","","","isi","","","",""
"null","null","html-keyboard-response","198","180987","0.0-198.0","","<div class=""circle set""></div>","set_on_1","","","",""
"null","null","html-keyboard-response","199","181489","0.0-199.0","","","set_gap","500","","",""
"null","null","html-keyboard-response","200","181992","0.0-200.0","","<div class=""circle set""></div>","set_on_2","","","",""
"651"," ","html-keyboard-response","201","182643","0.0-201.0","","","go","500","530","651","121"
"null","null","html-keyboard-response","202","183144","0.0-202.0","","<div class=""circle""></div>","feedback_circle","","","",""
"null","null","html-keyboard-response","203","184147","0.0-203.0","","<p style=""font-size: 48px;"">+</p>","iti","","","",""
"null","null","html-keyboard-response","204","184649","0.0-204.0","","<div class=""circle ready""></div>","ready","","","",""
"null","null","html-keyboard-response","205","186152","0.0-205.0","","","isi","","","",""
"null","null","html-keyboard-response","206","186655","0.0-206.0","","<div class=""circle set""></div>","set_on_1","","","",""
"null","null","html-keyboard-response","207","187658","0.0-207.0","","","set_gap","1000","","",""
"null","null","html-keyboard-response","208","188159","0.0-208.0","","<div class=""circle set""></div>","set_on_2","","","",""
"1041"," ","html-keyboard-response","209","189201","0.0-209.0","","","go","1000","1500","1041","-459"
"null","null","html-keyboard-response","210","189702","0.0-210.0","","<div class=""circle""></div>","feedback_circle","","","",""
"null","null","html-keyboard-response","211","190704","0.0-211.0","","<p style=""font-size: 48px;"">+</p>","iti","","","",""
"null","null","html-keyboard-response","212","191206","0.0-212.0","","<div class=""circle ready""></div>","ready","","","",""
"null","null","html-keyboard-response","213","192389","0.0-213.0","","","isi","","","",""
"null","null","html-keyboard-response","214","192892","0.0-214.0","","<div class=""circle set""></div>","set_on_1","","","",""
"null","null","html-keyboard-response","215","193393","0.0-215.0","","","set_gap","500","","",""
"null","null","html-keyboard-response","216","193895","0.0-216.0","","<div class=""circle set""></div>","set_on_2","","","",""
"978"," ","html-keyboard-response","217","194874","0.0-217.0","","","go","500","1180","978","-202"
"null","null","html-keyboard-response","218","195375","0.0-218.0","","<div class=""circle""></div>","feedback_circle","","","",""
"null","null","html-keyboard-response","219","196377","0.0-219.0","","<p style=""font-size: 48px;"">+</p>","iti","","","",""
"null","null","html-keyboard-response","220","196880","0.0-220.0","","<div class=""circle ready""></div>","ready","","","",""
"null","null","html-keyboard-response","221","197733","0.0-221.0","","","isi","","","",""
"null","null","html-keyboard-response","222","198235","0.0-222.0","","<div class=""circle set""></div>","set_on_1","","","",""
"null","null","html-keyboard-response","223","199238","0.0-223.0","","","set_gap","1000","","",""
"null","null","html-keyboard-response","224","199740","0.0-224.0","","<div class=""circle set""></div>","set_on_2","","","",""
"998"," ","html-keyboard-response","225","200740","0.0-225.0","","","go","1000","850","998","148"
"null","null","html-keyboard-response","226","201241","0.0-226.0","","<div class=""circle""></div>","feedback_circle","","","",""
"null","null","html-keyboard-response","227","202244","0.0-227.0","","<p style=""font-size: 48px;"">+</p>","iti","","","",""
"null","null","html-keyboard-response","228","202746","0.0-228.0","","<div class=""circle ready""></div>","ready","","","",""
"null","null","html-keyboard-response","229","203279","0.0-229.0","","","isi","","","",""
"null","null","html-keyboard-response","230","203781","0.0-230.0","","<div class=""circle set""></div>","set_on_1","","","",""
"null","null","html-keyboard-response","231","205284","0.0-231.0","","","set_gap","1500","","",""
"null","null","html-keyboard-response","232","205787","0.0-232.0","","<div class=""circle set""></div>","set_on_2","","","",""
"387"," ","html-keyboard-response","233","206174","0.0-233.0","","","go","1500","530","387","-143"
"null","null","html-keyboard-response","234","206675","0.0-234.0","","<div class=""circle""></div>","feedback_circle","","","",""
"null","null","html-keyboard-response","235","207678","0.0-235.0","","<p style=""font-size: 48px;"">+</p>","iti","","","",""
"null","null","html-keyboard-response","236","208181","0.0-236.0","","<div class=""circle ready""></div>","ready","","","",""
"null","null","html-keyboard-response","237","209034","0.0-237.0","","","isi","","","",""
"null","null","html-keyboard-response","238","209536","0.0-238.0","","<div class=""circle set""></div>","set_on_1","","","",""
"null","null","html-keyboard-response","239","211038","0.0-239.0","","","set_gap","1500","","",""
"null","null","html-keyboard-response","240","211541","0.0-240.0","","<div class=""circle set""></div>","set_on_2","","","",""
"831"," ","html-keyboard-response","241","212372","0.0-241.0","","","go","1500","850","831","-19"
"null","null","html-keyboard-response","242","212873","0.0-242.0","","<div class=""circle""></div>","feedback_circle","","","",""
"null","null","html-keyboard-response","243","213875","0.0-243.0","","<p style=""font-size: 48px;"">+</p>","iti","","","",""
"null","null","html-keyboard-response","244","214378","0.0-244.0","","<div class=""circle ready""></div>","ready","","","",""
"null","null","html-keyboard-response","245","214580","0.0-245.0","","","isi","","","",""
"null","null","html-keyboard-response","246","215082","0.0-246.0","","<div class=""circle set""></div>","set_on_1","","","",""
"null","null","html-keyboard-response","247","216084","0.0-247.0","","","set_gap","1000","","",""
"null","null","html-keyboard-response","248","216587","0.0-248.0","","<div class=""circle set""></div>","set_on_2","","","",""
"134"," ","html-keyboard-response","249","216722","0.0-249.0","","","go","1000","200","134","-66"
"null","null","html-keyboard-response","250","217223","0.0-250.0","","<div class=""circle""></div>","feedback_circle","","","",""
"null","null","html-keyboard-response","251","218226","0.0-251.0","","<p style=""font-size: 48px;"">+</p>","iti","","","",""
"null","null","html-keyboard-response","252","218728","0.0-252.0","","<div class=""circle ready""></div>","ready","","","",""
"null","null","html-keyboard-response","253","219910","0.0-253.0","","","isi","","","",""
"null","null","html-keyboard-response","254","220413","0.0-254.0","","<div class=""circle set""></div>","set_on_1","","","",""
"null","null","html-keyboard-response","255","221915","0.0-255.0","","","set_gap","1500","","",""
"null","null","html-keyboard-response","256","222417","0.0-256.0","","<div class=""circle set""></div>","set_on_2","","","",""
"881"," ","html-keyboard-response","257","223299","0.0-257.0","","","go","1500","1180","881","-299"
"null","null","html-keyboard-response","258","223801","0.0-258.0","","<div class=""circle""></div>","feedback_circle","","","",""
"null","null","html-keyboard-response","259","224803","0.0-259.0","","<p style=""font-size: 48px;"">+</p>","iti","","","",""
"null","null","html-keyboard-response","260","225306","0.0-260.0","","<div class=""circle ready""></div>","ready","","","",""
"null","null","html-keyboard-response","261","225508","0.0-261.0","","","isi","","","",""
"null","null","html-keyboard-response","262","226011","0.0-262.0","","<div class=""circle set""></div>","set_on_1","","","",""
"null","null","html-keyboard-response","263","227514","0.0-263.0","","","set_gap","1500","","",""
"null","null","html-keyboard-response","264","228017","0.0-264.0","","<div class=""circle set""></div>","set_on_2","","","",""
"373"," ","html-keyboard-response","265","228390","0.0-265.0","","","go","1500","200","373","173"
"null","null","html-keyboard-response","266","228891","0.0-266.0","","<div class=""circle""></div>","feedback_circle","","","",""
"null","null","html-keyboard-response","267","229894","0.0-267.0","","<p style=""font-size: 48px;"">+</p>","iti","","","",""
"null","null","html-keyboard-response","268","230396","0.0-268.0","","<div class=""circle ready""></div>","ready","","","",""
"null","null","html-keyboard-response","269","230599","0.0-269.0","","","isi","","","",""
"null","null","html-keyboard-response","270","231102","0.0-270.0","","<div class=""circle set""></div>","set_on_1","","","",""
"null","null","html-keyboard-response","271","231604","0.0-271.0","","","set_gap","500","","",""
